Id_Negocio,Nombre,Id_Ciudad,Direccion,Latitud,Longitud,Estrellas,Id_Categoria,Num_Reviews
52QPSc-MqIRFs4nBED_png,"Domino's Pizza",48,"115 Enon Springs Rd W",35.9752,-86.5149,3.5,1,7
52uEzE7DDxHeBsxXo2Hv0w,"Liberty Vapor",53,"306 N Madison Ave",40.2437,-75.2864,4,4,19
52uM8Yx1DO3o8-w0kYDaGw,"Black Rose Caffe",4,"1800 N Stone Ave",32.2444,-110.971,3.5,1,5
52uxuLPhT0lPiTSX4hyEUg,"Collision Care Auto Body Centers",54,"129 E Glenside Ave",40.1002,-75.1504,4,3,8
530S8y3j5-pUEg9498cSOw,Fascinations,4,"3658 E Speedway Blvd",32.2358,-110.914,4.5,4,70
531hWwPHP-dOJbzCyt4VBw,"Today's Woman: Sharan Abdul-Rahman, MD, MBA, NCMP",1,"1015 Chestnut St, Ste 907",39.9502,-75.1577,3,2,10
53A7Yne_S_KizF3i-sDzgg,"Fish & Co",8,"2317 12th Ave S",36.1266,-86.7893,3,1,34
53EqdYDTWY2Ee2G2CGuYfg,"Barefoot Charlie's",171,"125 Sanders Ferry Rd",36.3022,-86.6151,3,1,62
53gUoERjmiUBcvSZs0ayQg,"The Parking Spot East",30,"9050 Natural Bridge Rd",38.7159,-90.3301,3,3,41
53hsulwEGTYJHJzwSC1JDw,"Dennis Automotive",5,"2230 Airline Dr",29.9798,-90.2411,4,3,10
53KCCiwnJxAiOcjCPUi5nA,"Reanimator Coffee",1,"4705 Pine St",39.9524,-75.2167,4,1,24
53Kxu-6c-veXPtMqw1qX1g,"Manufacturers Now",27,"260 Freeport Blvd, Ste 20",39.5261,-119.745,3.5,4,7
53lcHsW-4XsTPNOsmfkk9Q,"Byblos Restaurant",16,"3242 Magazine St",29.9233,-90.0874,3.5,1,34
53njM2fYNWfFwU-Pdouyag,"Hyde Park Center For Aesthetic Dentistry",13,"1407 W Swann Ave",27.9376,-82.4744,1.5,2,14
53UWnsIIFFbcBEBhgnNQmw,"Rainbow Car Wash",12,"2978 106 Street NW",53.462,-113.502,3.5,3,7
53VbEK23N-l-gEW7hKsH-Q,"Burger N Brew",64,"4295 W State St",43.6446,-116.243,3.5,1,50
53ZtJeEgstlJgV6F5MrjEA,"Snap Kitchen",1,"1325 Frankford Ave",39.971,-75.1343,2.5,2,13
5436KvwrJOTZzhNYEhcK-g,"Pollo Supremo",430,"7616 W Hillsborough Ave",27.9962,-82.5661,4.5,1,18
546yl7T-FgQ4XSiiNCFJoA,"Chubby Balboa's Sports Grille",200,"200 Town Center Dr",39.8835,-75.5277,2.5,1,43
54aB_3_vy7ejKYByw_I_5w,"Davidson Co. Emission Testing Station",8,"501 Craighead St",36.1263,-86.7732,4,3,20
54hp8YAMnI0baeSwbnBxDA,"Velocity Café & Cyclery",30,"286 DeBaliviere Ave",38.6487,-90.2852,3.5,4,5
54JDAcz84GOAJVhbT3YMlQ,"Cafe De Vapor",64,"7068 W State St",43.6669,-116.277,5,4,8
54JG4umyJ-McjzO2o7yyQw,"Paisano's Pizza N Pasta",46,"6000 4th St N",27.8264,-82.6391,3.5,1,149
54jjhBZNZ3EsBbHQBIEdUA,"Enterprise Rent-A-Car",76,"1103 N Highway 67",38.7993,-90.3249,3,5,5
54mkE3xkqtpcgmwZPSyiIA,"MD Oriental Market",19,"7580 49th St N",27.8407,-82.7012,4.5,1,173
54Pib8vNazu1LFEeM241kw,"Cindy Lou's Cafe",4,"3329 E Benson Hwy",32.1548,-110.921,4,1,13
54sTaZXoLAlHJS_cU3HIAg,Tempt,16,"931 Canal St",29.9552,-90.0714,3,1,46
54UL3-wdKxIvKt33ufpDaw,"Jwm Neurology",25,"13500 N Meridian St",39.9822,-86.1442,1.5,2,10
54vEFcAri3Wj6cdM4ljDBA,"Moonrise Hotel",30,"6177 Delmar In The Lp",38.6557,-90.2988,4,5,301
54VKJOMvaUkPE0ZjYk-6Xg,"Holy Smokes",1,"203 S Juniper St",39.9488,-75.1631,3,4,18
54WC-N4WBy5iwWOeWABQkQ,"Key West Shrimp",233,"215 150th Ave",27.8027,-82.7988,4.5,1,22
54X8EMNaeeMjleWUZENl6w,"New York Grill",30,"9901 W, Fl orissant",38.7481,-90.2806,4,1,13
54xtMxds5L35c_zY_PzL6w,"Central Auto Body Rebuilders",30,"3130 S Big Bend Blvd",38.6078,-90.3237,4.5,3,24
559zL7FcUafgcib6NUbhaw,"Jiffy Lube",26,"320 S Emerson Ave.",39.6127,-86.0835,3,3,15
55E02h-ypvtMX9v44WWjgA,"Rolled 4 Ever Ice Cream",8,"1120 4th Ave N, Ste 102",36.1758,-86.7864,4.5,1,28
55EkGqUTpdR80OfQaKP8nw,"T J Maxx",13,"7555 W Hillsborough Ave",27.9982,-82.5645,4,4,11
55gCXlWDDCdttR3yRss1xw,"The Rittenhouse Hotel",1,"210 W Rittenhouse Sq",39.9499,-75.1736,4,5,125
55GL2vqurQi8NPXQjV9uPA,"Half Price Books",265,"2107 Zumbehl Rd",38.7843,-90.5354,3.5,4,10
55NEsyt6mgvQ3L0WimvpJw,"Ross Dress for Less",13,"14941 N Florida Ave",28.0865,-82.4582,4.5,4,7
55Q1klIhnn7tcJ6inLtwiw,"The Jungle",7,"246 W 1st St",39.5249,-119.816,3.5,1,267
55rzwwzWmt38-zzhuADg6A,"Nam King Restaurant",64,"4624 W State St",43.6478,-116.247,2,1,10
55TjaUA-SDl8MnOZKaSgoQ,"Sonic Drive-In",165,"1618 Franklin Rd",35.974,-86.8319,3.5,1,10
55ve4cBxbUH0r-EcWnBrCQ,"Thai Kitchen",237,"2031 Dorsett Vlg",38.7159,-90.4544,3.5,1,348
55w3Fj85VxzRdeGIdIRKqg,"Wooden Wheels Service and Repair",102,"208 Louviers Drive",39.7112,-75.742,4,4,13
55XUMevyaALAqUsarfpfWw,"The Joseph, a Luxury Collection Hotel, Nashville",8,"401 Korean Veterans Blvd",36.1566,-86.7747,4,5,17
55y4jU48YKgcCVikkz33uA,"Salsas Por El Lago II",73,"1325 Veterans Memorial Blvd",30.0022,-90.1379,3,1,6
56--HhtU6Wxz0r6K6abOjw,"Jimmy John's",275,"320 S Kirkwood Rd, Ste 103",38.578,-90.4061,2,1,11
568sC23pW0WZYXafvhJZDA,"Era Atomica",1,"1726 E Passyunk Ave",39.9282,-75.1657,5,4,24
56AVpURVlwu5Vb9ToiTnCQ,"Podiatry Associates of Indiana Foot and Ankle Institute",25,"12425 Old Meridian St, Ste A-2",39.9698,-86.1525,5,2,6
56dWwhO3pOHFqfvWXtAFMw,"Firehouse Subs",118,"1547 Main St",28.0191,-82.7618,4,1,19
56FK8aUDKFk_XNrKkgiSag,"Santini Pizzeria",348,"408 E Church St",39.802,-75.0606,4,1,11
56k3xhi17Qhm-zCW5Hf8Ng,"Northside Seafood Market",215,"1236 N Pinellas Ave",28.1605,-82.7568,4.5,1,5
56lbB-kZ3DkKniCbHYqpYQ,"Scolari's Food & Drug Company",7,"8165 S Virginia St",39.4533,-119.779,4,4,5
56M2bwaaSzcmzr2dyEfYQw,"Adriana’s On The Hill",35,"5101 Shaw Ave",38.6178,-90.2706,4.5,1,397
56mB9t7f1UPPEVRd2TxvmQ,"The Old Neshaminy Inn",38,"1558 W Maple Ave",40.1746,-74.9485,3,1,38
56mooYlr4yiBwFRTEc8Vqw,"Arctic Freeze Creamery",266,"734 Haddon Ave",39.9156,-75.0679,4.5,1,52
56Nb0Hzif2G9zHycxJ5d3g,"Motel 6",6,"2851 N Shadeland Ave",39.8086,-86.0444,1.5,5,8
56p80CBDCpnS2t9cU9nZNQ,"Northern Chicken",12,"10704 124 Street",53.5511,-113.536,4,1,148
56X2VNNLIi4aopkIncSNvg,"Happy Fast Food",48,"575 Almaville Rd",35.9409,-86.5286,4.5,1,15
56x9PUm3JWKqmMsaeiAfrg,Wawa,13,"5702 W Waters Ave",28.0248,-82.5424,4,1,40
57_35fX9XC-34azXCvqX1Q,"Arizona Bicycle Experts",4,"2520 E 6th St",32.2279,-110.935,3.5,4,7
57bce3hS4snqOknTfsiMKw,"Station Pizza",1,"9319 Krewstown Rd",40.0861,-75.045,2.5,1,58
57cmpWEgMnHPQvA4DiFnXw,"Marigold Gourmet Popcorn",8,"3820 Charlotte Ave, Ste 125",36.153,-86.8321,4.5,1,8
57i-zASRB3jO1S6_oPvcZw,"Isabel's Bakery",27,"1272 Disc Dr",39.5776,-119.722,4,1,123
57j2jUyvPq0YfR8wYKiIcQ,"AT&T Store",1,"3741 Walnut St",39.9537,-75.1982,2,4,17
57RdhT0hjc_eg81ThUplpA,"Jeffs Auto",4,"3700 E 38th St",32.1906,-110.913,5,3,6
57Vny0AxGdEQBETfd7xU4A,"Chopstix Asian Diner",4,"3820 S Palo Verde, Ste 101",32.1774,-110.919,3,1,88
57WNnk7YIRyWHGbYYblyKw,"Bel Cibo",64,,43.5699,-116.225,4.5,1,6
584l1l73BHh88mBIdO1WZw,"Tour De Pizza",90,"212 37th Ave N",27.8057,-82.6353,4,1,154
586o0-kKLnSLFQ3cxCzbsA,"AK PREPS AND BAKERY",240,"389 West Lincoln Hwy",40.1564,-74.9195,4.5,1,5
587TjDVbw0LH6yKJOa4ZgQ,"Tire Kingdom",46,"3398 34th St N",27.8026,-82.68,3.5,3,23
58Etdgo1QYkcOdZC7xTQgA,"Jeni's Splendid Ice Creams",1,"1901 Chestnut St",39.952,-75.172,4.5,1,8
58gmx7gdW9KRdgAS2CH2jw,"Twin Dragon",7,"3652 S Virginia St",39.49,-119.796,3.5,1,11
58OuqehnPxdFq8gWR_hBRw,"Milk & Honey Coffeehouses",99,"239 N Market St",39.7399,-75.5519,4.5,1,9
58w6OoOfo_xEpAyPfY9dOA,Subway,305,"1954 E Hwy 60, Unit 10, Space 406",27.9391,-82.2547,3.5,1,5
58ymukT9f64180fKzQIfew,KFC,6,"4528 W 38th St",39.8244,-86.2364,1.5,1,6
59-56qbtgwGigLNNsZiVZQ,"Snapper's Sea Grill",285,"5895 Gulf Blvd",27.7322,-82.7444,4.5,1,1388
593gYVn7ciB2x_VSJxkkFg,"GT Automotive",73,"3247 Chetta Dr",30.0069,-90.2186,3.5,3,21
593Srx1zzUm_5_K4eXp25g,"St. Louis Sinus Center",35,"1588 S Lindbergh Blvd, Ste 210",38.6316,-90.405,4.5,2,8
594LZUKl5zRR5PqY4JHM0g,"Staybridge Suites Philadelphia - Montgomeryville",167,"119 Garden Golf Blvd",40.2355,-75.2374,3,5,54
59fWFpyDg01BTEH-Hh6jdw,McDonald's,241,"2702 Philadelphia Pike",39.7941,-75.4674,1.5,1,25
59hAnpVu7SwWhA3lCv680g,"Baby's Badass Burgers",16,,29.9596,-90.077,4,1,9
59hqWP1E1pfjshhHSu0OxA,KFC,184,"1691 Camp Jackson Rd",38.5525,-90.1635,2.5,1,6
59I-SbhRE1wYzPQV0ZAdrg,"Sweet Things & Grill",16,"806 Conti St",29.9563,-90.068,3,1,45
59j7DxoQ304a3NV-u2rieg,"Burger King",48,"1763 Lee Victory Pkwy",35.9372,-86.529,1.5,1,32
59JpYjwb0GcL_iOG3eqD9A,"Catherine's Restaurant",549,"1701 W Doe Run Rd",39.8955,-75.7344,3.5,1,64
59MEnlgqB-1q1R2h4XyuMw,"La Fiesta Restaurant",304,"1412 Stumpf Blvd",29.9131,-90.0454,2.5,1,30
59QYxl_ujYMMAn_aXkk3tg,"Bill Pearce Courtesy Honda",7,"780 Kietzke Ln",39.5192,-119.788,3.5,3,256
59S8c6Ea6TD4S0KH0ZyCSw,"A Dentistry",7,"6580 S Mccarran Blvd, Ste B",39.4756,-119.799,5,2,17
5a1b24SrvA30EY3gDaeqtA,"Whit's Frozen Custard",676,"10107 Montague St",28.0435,-82.597,5,1,12
5A4OCImLDi8tTYzcFjRQAQ,"Philly Pizza and Grill",1,"7315 Oxford Ave",40.0619,-75.0833,2.5,1,6
5A600EXVcgfeyTb-1Eo4Ig,"Carmen's Deli",367,"303 S White Horse Pike",39.8278,-74.9992,3,1,9
5aCNEkSAfIN1zoWgtwPmgw,"A Taste of Amish",254,"62 N First St",39.9519,-86.2627,4.5,1,19
5aFEWy10D3FBVcgCudXT4g,"Shake Shack",35,"8885 Ladue Rd, Ste H",38.654,-90.3534,3,1,66
5afKAJ0IHByvsMaFGm9JVw,"Church's Chicken",73,"3740 Airline Hwy",29.9749,-90.1665,2,1,5
5AGVyIa1_XVUqXGbQXRmiQ,Heritage,1,"914 N 2nd St",39.9646,-75.1408,4,1,297
5Ah7SwwIgYXowPsw74NwoQ,"Western Turf & Hardscapes",7,"465 Tacchino St",39.5355,-119.782,4,4,24
5aifqzbC3dC-6fjmqUz_cQ,"China 1",46,"7815 Dr Martin Luther King Jr St N",27.8444,-82.6462,3.5,1,43
5AliYk_XYNEu271Sz7EUbw,Starbucks,296,"922 S Meramec Station Rd, Ste A",38.5365,-90.4965,3,1,24
5am2UrttRYSzOJEomQkdiQ,"Battle Born Chiropractic",7,"6490 S McCarran Blvd, Bldg D1, Ste 28",39.4752,-119.797,5,2,5
5AmQ-1rw2WwFb_YxfBerEg,"TownePlace Suites Mt. Laurel",158,"450 Century Pkwy",39.928,-74.9599,2.5,5,28
5AqaSb8ZUYIaEPGV3ZN4nQ,"Gross' Gourmet Foods",45,"266 S Main St",40.3043,-75.1292,3,1,17
5AuCh8MQFVb7UTuSVZ0dng,"Heman-Ackah Yolanda, MD",11,"25 Bala Ave, Ste 200",40.002,-75.2292,2,2,5
5AwQnUJKugSSv_TekCzORg,"Nam Phuong Bistro",253,"43 Cricket Ave",40.007,-75.2919,4,1,103
5AyAsJKh8e1ROH2xPv9fmQ,"Fat City Franks Nola",73,"3224 Edenbourn Ave",30.0088,-90.1619,4.5,1,17
5aYfdAOuLRLQ_rJuXkJUhg,"Jacks 66 Auto Repair",66,"601 N Main St",38.8159,-89.9613,5,3,10
5aylC28sgOxLa1OLF0BIRg,"Johnny's Ristorante Italiano",7,"4245 W 4th St",39.5139,-119.855,4.5,1,460
5aZjdqba-zJjb41SBc41BA,"Bay Pizza & Dinners",36,"14609 Livingston Ave",28.081,-82.4302,1.5,1,92
5B-m3Nir02zheQnEGopV0w,"Killer Shrimp",21,"416 State St",34.4165,-119.694,4,1,143
5B2u4LP1D5q8DW5w1tTH9A,"Nippon Motor Service",4,"4630 E 1st St",32.2348,-110.894,4,3,9
5bAYnAqoeV1fmzui_9qQOw,"The Cellar Bistro",4,"650 N Park Ave",32.2295,-110.956,2.5,1,6
5BCGpD7VzyhqyMH6TND3sw,"Stacy's Pizza",1,"7856 Haverford Ave",39.9802,-75.2693,2,1,20
5BCj7bufD07rKbxppSudkQ,"The Baked Bear",27,"1495 E Prater Way, Ste 123",39.5415,-119.716,4,1,98
5BDlKQQumjFIwt3mLxMEag,"Twice Daily",165,"1732 No Carothers Pkwy",35.962,-86.8009,3,3,6
5BI5I1RAftA59uwsN47YFQ,"Bar Burrito",12,"16955 127 Street NW",53.6319,-113.539,1.5,1,5
5bJd90RgldfgK2rMCl1YOQ,"Carmelita's Mexican Restaurant",2,"5042 E Bay Dr",27.9164,-82.7344,3,1,22
5BKM8V2nqnqqrYg2Dti8_g,"SSM urgent care",165,"8820 Manchester Rd",38.6115,-90.351,3,2,9
5BmQX4UVJY19mMtafMg7JA,"Breadland Organic Whole Grain Bakery",12,"11642 104 Avenue, Unit 642",53.5472,-113.522,4,1,23
5bOUBsE1MH8jubPVI4fVmA,"La La’s Sangria Bar",13,"203 N Meridian Ave",27.9489,-82.4485,3.5,1,46
5bTt-Z2S6PQSOAS5LQ59Zg,"Dave Sinclair Lincoln South",30,"7500 S Lindbergh Blvd",38.5033,-90.3241,3.5,3,13
5BVi5ZFjnui6LBeyCugwjg,"Coastal Market 607",3,"607 Clearwater Largo Rd N",27.9224,-82.7967,4.5,4,7
5BvvBII9ORHW3HzfcC6WRA,"BayCare Outpatient Center",46,"900 Carillon Pkwy",27.893,-82.6671,3.5,2,10
5bxcieJG45A2Y4X8jZD05Q,"Antney's Grub",1,"2700 S Darien St",39.9155,-75.1624,3.5,1,20
5BzDew_PVYnppjRFJXGF7g,"Scarlett Alley",1,"239 Race St",39.9542,-75.1444,4,4,14
5c-iWlhkP5wtgUyGle6DGg,"Freddy's Frozen Custard & Steakburgers",179,"2084 Sproul Rd",39.9676,-75.3601,4,1,159
5c0eocX2X6vyaUvp_qF9-g,"Freak Alley Gallery",64,,43.6624,-116.163,5,4,49
5C5v40wpZMYKBFvRJFD_pg,"Guang Zhou",64,"7609 W Overland Rd, Ste 120",43.5889,-116.278,4,1,120
5Cb29S0wsJu3TulR12_pnw,"Abreu Motors Fine Automobiles",25,"31 3rd St SW",39.9757,-86.1278,3.5,3,9
5CCWbCvlxPCX3kLSSFTfEA,"Chestnut Hill Tower Apartments",1,"7600 Stenton Ave",40.0733,-75.1907,2,5,17
5cEQaJqw26YMX9vdZ2lndg,"Missy Meyers Massage",1,"440 E Girard Ave",39.9705,-75.129,5,2,7
5Cg_RL5iUDkVIfNkomDuug,"The Peacebaker",73,"6601 Veterans Blvd, Ste 1",30.0063,-90.2125,4.5,1,17
5chVpnn5crSQ6PL-Z-CSjw,"Franke Physical Therapy",4,"4510 E Camp Lowell Dr",32.2648,-110.896,4.5,2,9
5Ci7D6Ti15QURk_gysvxyg,"Pomps Tire Service",6,"2120 S Harding St",39.7389,-86.1876,4.5,3,19
5CK2FUJYluNE00Mv86O7Vg,"Brandywine Coach Works",9,"400 Clover Mill Rd",40.0171,-75.64,3.5,3,9
5CkChCJlWcvOIzrZvUYn4Q,Gold,4,"245 E Ina Rd",32.3405,-110.966,3.5,1,46
5cMfM2_S0DZBLnPcxadl3g,"Marigny Pho",16,"Burgundy & St. Roch",29.9668,-90.052,3,1,8
5CNmglbq_YAAbu7Fsy4PKw,"Joey D's on Main",95,"1100 E Ridge Pike",40.1082,-75.3246,5,1,5
5CnQl8UOGG_VMGLLWwXEUQ,"Columbus Pizza & Donair",12,"8230 175 Street NW",53.5152,-113.624,2,1,28
5cpiSREZioyiHVHXJ9WRqA,"Sam's Sushi Bar",8,"200 4th Ave N",36.164,-86.7784,3.5,1,90
5cPzd9lx9-zpFvEDOr3Hjg,"Pep Boys",1,"9101-15 Ridge Ave",40.0734,-75.242,3,3,63
5cq04psKFTIHJIRajhh_nw,"Olive Garden Italian Restaurant",183,"1500 N Almonesson Rd",39.8246,-75.1002,3,1,96
5cS3PUWheu6cjEgO2mtKNg,"Till Five Pizza",8,"825 Murfreesboro Pike, Ste B",36.1335,-86.7241,2.5,1,109
5Ct_XEDzxkyq6HhGOuwH_Q,"Sonny's Phat Pizza & More",7,"1350 Stardust St",39.5287,-119.834,4,1,6
5cyRrnWQsKFFLzVYb87-rw,"Sweet Pea & Tulip Boutique",16,"618 Chartes St",29.9569,-90.0642,4,4,35
5cz1XbgalpQ89gsNQwneVQ,"Portofino's Italian Kitchen",13,"6742 Memorial Hwy",27.9956,-82.5829,4,1,59
5CZIGD5oNpS5gQTiVxHCdg,"The Chair Massage Studio",1,"1416 Frankford Ave, Suite B3",39.9723,-75.1346,5,2,15
5D63eD6sI_HzGv1Nd7ZUUw,"Baskin Robbins",16,"5961 Bullard Ave",30.0416,-89.9566,3.5,1,10
5D8IvJGbCQ58FudUj2LW_w,"Sweet Memories Antiques",52,"608 N Parsons Ave",27.9481,-82.2862,4,4,7
5d8VuAIVmaxzRPQdlkcEQA,"Five Guys",13,"6431 County Line Rd",28.1697,-82.3552,3.5,1,37
5da4nyQJRwmKd9xcqiChKA,"Dollar or Two",81,"969 Paoli Pike",39.9714,-75.5865,2.5,4,5
5DDdiTlpK6Z2fqFs4uSTQQ,"Iron Hill Brewery & Restaurant",140,"130 E Bridge St",40.1341,-75.5138,4,1,274
5DgBfjOe5CgOnCO4lBuhNA,Walgreens,325,"5605 Fishhawk Crossing Blvd",27.8535,-82.2078,3.5,1,9
5dIS6fNq-t5tdj5X56rTzg,"Kosmo Pizza & Grille",1,"1347 S St, Ste 4",39.9437,-75.1647,4.5,1,162
5dMR5LumXTsqXenuQ_GTIw,Sleepy's,1,"1422 Chestnut Street",39.951,-75.1651,3,4,5
5Do_7cNQPNqK-_JNMl5S1Q,"Quik Mart",321,"13142 E Colossal Cave Rd",32.0441,-110.714,3.5,3,8
5do_HLD3bwfYIJq0nOO-PA,"Gobble STOP Smokehouse",109,"1227 Castillon Arcade Plz",38.682,-90.4757,4.5,1,316
5dTEWpkPt4QwIW94zN8jVA,"Wander Medicine",64,"1105 S Federal Way",43.5941,-116.207,4.5,2,10
5dtNc-kauiPwdrLNZbCqvg,"GRILLiT Nashville",8,"555 Church St, Ste 101",36.1623,-86.7809,3,1,31
5DVAnEg-BQjDItGVkGTmww,"Dixie Gyro",16,"110 Carondelet St",29.9533,-90.0702,3,1,10
5dvr9JQc6iWAxeQhFAOB6g,"A & L Auto Care",4,"4325 S 6th Ave",32.1724,-110.968,3,3,9
5DW8hK3NokQmw5jBCYYp6Q,"The Pour House - North Wales",167,"29 Airport Square",40.2382,-75.2415,3.5,1,236
5DWJOAI0OIdgoT6NoHvNyw,"Napleton Hyundai of Carmel",6,"4200 E 96th St",39.9276,-86.0974,2.5,3,105
5DWUiaHZ9VGH7N7AkyQZJQ,"Tire Barn Warehouse",334,"10851 Windfall Ln",39.6448,-86.3287,3.5,3,27
5dXiNZgWI6B1VIFG3wVTqA,McDonald's,22,"10771 Gulf Blvd",27.77,-82.7693,1.5,1,30
5DxlRmOL5kpE-j-uipAADw,"Keys to the Attic",1,"314 E Girard Ave",39.9697,-75.1312,4,4,7
5DY6JQe7K8u1inirEWk8pg,"The Olive Tree",13,"10115 Montague St",28.0435,-82.5973,4.5,1,20
5DYaXBbmWtiUPIzJvSYYng,"The Haunted Hotel",16,"623 Ursulines Ave",29.9611,-90.0614,5,5,37
5dYfXNP5bB45B350bC4b3g,Speedway,8,"2600 Gallatin Pike",36.1969,-86.7417,3.5,3,13
5E0cBlMLwwDwOrtyAYM6dw,"Monty's Sandwich Shop",88,"354 2nd St Pike",40.1672,-75.0466,4.5,1,114
5E49HDnDjgEXeWP-8GKPZQ,"The Lodge at Galena",7,"17025 Mt Rose Hwy",39.372,-119.845,3.5,1,26
5e8vCtiopxQl5oV64Mt7fg,"Foothills Med Spa",64,"115 W Main St, Ste 201",43.6115,-116.196,3.5,2,5
5e9w_2t-JA52DKL5lBuO2g,"Paulie's Restaurant and Saloon",710,"234 W Upper Ferry Rd",40.2599,-74.8325,3.5,1,11
5eBa9OoxApM8T59Aat7wHQ,"SSM DePaul Health Hospital",133,"12303 De Paul Dr",38.7508,-90.4339,2.5,2,47
5ebgEvBg1-harVzszDA02g,"Bruegger's Bagels",1,"1900 Market St",39.9533,-75.1718,3,1,26
5egWGoUUap4iHTOWKuUWtQ,"Good Burger",64,"7610 W State St",43.6713,-116.283,2.5,1,10
5Eh5pSR69NaCb7NvMmOHwg,"The Forest Flower",6,"3205 W 71st St",39.8831,-86.2143,4.5,4,40
5eHsFwEG9UkVNaMpcbZjEg,"Ms. Nancy's Place",293,"177 S Ctr St",39.9476,-75.0481,4,1,44
5eJDmxZ8CJkgm57ioG6BwQ,"House Cup Coffee Roasters",210,"95 S Eagle Rd, Ste 105",39.971,-75.3195,5,1,6
5EL8OtIvDMWkT9jDlAJetg,"Wilbur: Vintage & Designer Clothing",1,"716 S 4th St",39.9401,-75.1496,5,4,59
5eldbLrF_oodWvu1VuEP8w,"1925 Cocktail Lounge",1,"111 S 17th St",39.951,-75.1687,2.5,1,47
5emme8VA_3pLHbxtk3qvvA,"Coral Oaks",185,"900 West Lake Road",28.076,-82.735,3.5,2,5
5ENka_kvFfATQaniPkLIWA,"Soul II Soul Cafe",90,"229 62nd Ave N",27.8286,-82.6366,4.5,1,18
5eNyHwCbXI79gpmwlI67dA,"Giant Heirloom Market",1,"1002 N 2nd St",39.9668,-75.1404,4,1,17
5eosGh7B61-JW6Q2EGwKCA,"One One Eight",12,"11806 Jasper Avenue",53.5412,-113.526,3,1,7
5EPgeoxoSLLZbOL8chDjLA,"Blind Pig",8,"2317 12th Ave S",36.1274,-86.7892,3,1,24
5Eq-hxUIIjZTHFnpZJhgQQ,"Tom's Corner Grill & Pizza",1,"7375 Crabtree St",40.0406,-75.0438,3.5,1,11
5EQBNtD_6oDYZQ45gr14Vw,"Trappe Family Dental",295,"219 W Main St",40.1967,-75.4707,4.5,2,8
5eQc7ppFeFrbKQm29ZHLIw,"Bruneel Point S - Boise",249,"9699 W Fairview Ave",43.619,-116.303,3.5,3,13
5EtjOkyiuwliZiApU_kJ4A,Winn-Dixie,46,"11100 4th St N",27.8732,-82.6403,2,1,25
5ETuTqBRcrYAQp4y7p6LQg,"Glass Pro",7,"3180 Mill St, Ste B",39.5168,-119.774,3.5,3,11
5EXNBAYri3E3iRL5SQW6vw,"Clean Cars Auto Detailing",2,,27.9052,-82.7158,4,3,10
5Ey0mpTSBtywfTe3CotMgA,"Pita Pit",35,"202 N 9th St",38.6282,-90.1936,3.5,1,40
5f-sptyTtM17NER-SemOQQ,"Idaho Steelheads",64,"251 S Capitol Blvd",43.6141,-116.204,3.5,4,5
5FANpQsGyQ7BBcmfxaWyOA,Hooters,134,"301 Market Pl, Ste C",38.5959,-89.9898,2.5,1,48
5fCpADroMIOpgTHayFc71A,"Eagle Sport & Family Chiropractic",225,"547 Fitness Pl, Ste 110",43.6902,-116.343,4.5,2,5
5fCpIolPWznGdz3D6hjrvg,"Wakin' Bakin'",16,"4408 Banks St",29.9743,-90.1068,4,1,362
5fCpLBp4DeG5uZ3RkhJUYg,"Sushi Ya",64,"8915 W Overland Rd",43.5897,-116.293,3,1,125
5fCV1jJMLzx7VemzJTmnKA,"Paul's Auto Repair",99,"220 Rodman St",39.7501,-75.5781,4.5,3,10
5FjDmwLx0sqTjyxfwatnIw,IHOP,30,"6301 Chippewa St",38.594,-90.297,3,1,13
5Fr4z608s58HEHLK9K4DSQ,"Green Market Cafe",86,"3144 Tampa Rd, Ste 4",28.0494,-82.6991,3.5,1,200
5FrKBCTmM__E3OS5AEwQdQ,"Illiano Cucina",69,"200 Tuckerton Rd",39.8692,-74.8487,4.5,1,97
5FV-E8H_B-oSN9NYUMSw6g,"Courtyard by Marriott Nashville Green Hills",8,"3800 Bedford Avenue",36.1093,-86.8193,4,5,42
5fvs7pOE6amG17SiPovxjw,"Paradise Pizza Cafe",13,"4810 E Busch Blvd, Ste L&M",28.033,-82.4078,2.5,1,7
5fVv0DJ8Jh16DJafw13erw,"Fish Net",127,"715 Sicklerville Rd",39.6993,-74.9861,5,1,10
5FvVR7qe4RvKp0zdB23SYQ,"Bear Haven Land Company Vintage Toys",215,"111 E Tarpon Ave",28.1464,-82.7558,4,4,5
5Fx-CjFzT4PxptU4b3uc9A,"Graham Family Dental Care",4,"2935 N Country Club Rd",32.2605,-110.927,4.5,2,14
5fx6teWQ_TUxZy95yUGg-g,"Jonathan Scharf, DMD FAACD - Exton Dental Health Group",9,"101 John Robert Thomas Dr, Ste 101",40.0262,-75.6409,3.5,2,5
5FytVMIXHOY1I5A_JlM8BA,"Einstein Bros. Bagels",122,"11234 Park Blvd",27.8401,-82.7945,2,1,65
5fZ4EzZ6iE2ajnvcrUjVDQ,"Hillsboro Village Auto Service",8,"1820 21st Ave S",36.1358,-86.8006,3.5,3,42
5G0zV-tMXatTIXWHSj1yrg,"Sono Bello",109,"845 N New Ballas Ct, Ste 360",38.6555,-90.4523,4,2,7
5g7TQaoD6_6EwdJ1Yr6pag,"Corner Car Wash",12,"13404 142 Street NW",53.5965,-113.566,4.5,3,5
5gAbGJdr0uB8MyFdOAzClQ,"Cactus Grill",4,"1303 E University Blvd",32.234,-110.957,2,1,5
